Params: {'C': 0.01, 'mode': 1, 'eps': 1.0, 'learn_intercept': True}, Score: 0.17279325182071262
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.1, 'learn_intercept': False}, Score: 0.08037759849643118
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.08018696258044952
Params: {'C': 5e-06, 'mode': 1, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.08017714969749101
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.08211299825444185
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.1, 'learn_intercept': False}, Score: 0.08350347246082422
Params: {'C': 5e-06, 'mode': 2, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.082124262744244
Params: {'C': 5e-06, 'mode': 0, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.6677717389275235
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.1, 'learn_intercept': False}, Score: 0.6966412676909842
Params: {'C': 1e-05, 'mode': 0, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.6677717389275235
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.1, 'learn_intercept': False}, Score: 0.6966412676909842
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.6695553055546851
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.6695553055546851
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.08000580176901755
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.01, 'learn_intercept': True}, Score: 0.08002287346616073
Params: {'C': 5e-06, 'mode': 1, 'eps': 1.0, 'learn_intercept': True}, Score: 0.12871810390005142
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.01, 'learn_intercept': True}, Score: 0.08212529105533126
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.08199962778580248
Params: {'C': 5e-06, 'mode': 2, 'eps': 1.0, 'learn_intercept': True}, Score: 0.123730234508014
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.6721072062667124
Params: {'C': 1e-05, 'mode': 0, 'eps': 1.0, 'learn_intercept': True}, Score: 0.17279325182071262
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.08017395187180287
Params: {'C': 5e-06, 'mode': 0, 'eps': 1.0, 'learn_intercept': True}, Score: 0.17279325182071262
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.01, 'learn_intercept': True}, Score: 0.684391282680418
Params: {'C': 5e-06, 'mode': 1, 'eps': 1.0, 'learn_intercept': False}, Score: 0.12869628132479496
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.01, 'learn_intercept': False}, Score: 0.08019393016449752
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.6721072062667124
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.0821007813771531
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.01, 'learn_intercept': False}, Score: 0.08229276603755696
Params: {'C': 5e-06, 'mode': 2, 'eps': 1.0, 'learn_intercept': False}, Score: 0.12373430111445236
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.01, 'learn_intercept': True}, Score: 0.684391282680418
Params: {'C': 1e-05, 'mode': 1, 'eps': 5e-05, 'learn_intercept': True}, Score: 0.07774503890944098
Params: {'C': 1e-05, 'mode': 1, 'eps': 0.0005, 'learn_intercept': True}, Score: 0.07775639971948389
Params: {'C': 1e-05, 'mode': 0, 'eps': 1.0, 'learn_intercept': False}, Score: 0.1713450079426303
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.6686051779956206
Params: {'C': 5e-06, 'mode': 0, 'eps': 1.0, 'learn_intercept': False}, Score: 0.1713450079426303
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.01, 'learn_intercept': False}, Score: 0.6779404680104231
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.6686051779956206
Params: {'C': 1e-05, 'mode': 1, 'eps': 0.1, 'learn_intercept': True}, Score: 0.07792118306884843
Params: {'C': 1e-05, 'mode': 2, 'eps': 5e-05, 'learn_intercept': True}, Score: 0.07998437593335783
Params: {'C': 1e-05, 'mode': 2, 'eps': 0.1, 'learn_intercept': True}, Score: 0.08123171763846476
Params: {'C': 1e-05, 'mode': 2, 'eps': 0.0005, 'learn_intercept': True}, Score: 0.080001388245063
Params: {'C': 1e-05, 'mode': 1, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.07791974084604622
Params: {'C': 1e-05, 'mode': 1, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.07789152614037065
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.01, 'learn_intercept': False}, Score: 0.6779404680104231
Params: {'C': 5e-05, 'mode': 1, 'eps': 5e-05, 'learn_intercept': True}, Score: 0.07556670147925766
Params: {'C': 5e-05, 'mode': 0, 'eps': 5e-05, 'learn_intercept': True}, Score: 0.6725486708791657
Params: {'C': 1e-05, 'mode': 1, 'eps': 0.1, 'learn_intercept': False}, Score: 0.07806553517099328
Params: {'C': 5e-05, 'mode': 0, 'eps': 0.0005, 'learn_intercept': True}, Score: 0.6739452771090387
Params: {'C': 5e-05, 'mode': 0, 'eps': 0.1, 'learn_intercept': True}, Score: 0.7068684311059265
Params: {'C': 5e-05, 'mode': 1, 'eps': 0.0005, 'learn_intercept': True}, Score: 0.07557308534860017
Params: {'C': 1e-05, 'mode': 2, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.08015269533577697
Params: {'C': 1e-05, 'mode': 2, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.08015959876277128
Params: {'C': 1e-05, 'mode': 2, 'eps': 0.1, 'learn_intercept': False}, Score: 0.0813731942288936
Params: {'C': 1e-05, 'mode': 1, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.07776759093853783
Params: {'C': 5e-05, 'mode': 1, 'eps': 0.1, 'learn_intercept': True}, Score: 0.07587917309093822
Params: {'C': 1e-05, 'mode': 1, 'eps': 0.01, 'learn_intercept': True}, Score: 0.0777508223786497
Params: {'C': 5e-05, 'mode': 1, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.07575500592673176
Params: {'C': 1e-05, 'mode': 1, 'eps': 1.0, 'learn_intercept': True}, Score: 0.13104107423348738
Params: {'C': 5e-05, 'mode': 1, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.07577480945207223
Params: {'C': 1e-05, 'mode': 2, 'eps': 0.01, 'learn_intercept': True}, Score: 0.0801575139968992
Params: {'C': 5e-05, 'mode': 0, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.6677717389275235
Params: {'C': 1e-05, 'mode': 2, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.08002280962089432
Params: {'C': 5e-05, 'mode': 0, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.6695553055546851
Params: {'C': 1e-05, 'mode': 2, 'eps': 1.0, 'learn_intercept': True}, Score: 0.12395790476361004
Params: {'C': 5e-05, 'mode': 0, 'eps': 0.1, 'learn_intercept': False}, Score: 0.6966412676909842
Params: {'C': 1e-05, 'mode': 1, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.07791070930670177
Params: {'C': 5e-05, 'mode': 1, 'eps': 0.1, 'learn_intercept': False}, Score: 0.0760797013769548
Params: {'C': 1e-05, 'mode': 1, 'eps': 0.01, 'learn_intercept': False}, Score: 0.07793057698892794
Params: {'C': 5e-05, 'mode': 1, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.07554396922713452
Params: {'C': 1e-05, 'mode': 1, 'eps': 1.0, 'learn_intercept': False}, Score: 0.13102042651878254
Params: {'C': 5e-05, 'mode': 1, 'eps': 0.01, 'learn_intercept': True}, Score: 0.0756311173875576
Params: {'C': 1e-05, 'mode': 2, 'eps': 0.01, 'learn_intercept': False}, Score: 0.080239254838534
Params: {'C': 5e-05, 'mode': 0, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.6721072062667124
Params: {'C': 1e-05, 'mode': 2, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.08017323131243427
Params: {'C': 1e-05, 'mode': 2, 'eps': 1.0, 'learn_intercept': False}, Score: 0.12396170283479313
Params: {'C': 5e-05, 'mode': 2, 'eps': 5e-05, 'learn_intercept': True}, Score: 0.08225220620368195
Params: {'C': 5e-05, 'mode': 0, 'eps': 0.01, 'learn_intercept': True}, Score: 0.684391282680418
Params: {'C': 5e-05, 'mode': 1, 'eps': 1.0, 'learn_intercept': True}, Score: 0.13921742983857635
Params: {'C': 5e-05, 'mode': 0, 'eps': 1.0, 'learn_intercept': True}, Score: 0.17279325182071262
Params: {'C': 5e-05, 'mode': 2, 'eps': 0.0005, 'learn_intercept': True}, Score: 0.08229617089173982
Params: {'C': 5e-05, 'mode': 1, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.075760683754695
Params: {'C': 5e-05, 'mode': 2, 'eps': 0.1, 'learn_intercept': True}, Score: 0.08248123429683006
Params: {'C': 5e-05, 'mode': 1, 'eps': 0.01, 'learn_intercept': False}, Score: 0.07579310559601628
Params: {'C': 2e-05, 'mode': 0, 'eps': 5e-05, 'learn_intercept': True}, Score: 0.6725486708791657
Params: {'C': 5e-05, 'mode': 0, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.6686051779956206
Params: {'C': 5e-05, 'mode': 2, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.08241974452917118
Params: {'C': 2e-05, 'mode': 0, 'eps': 0.0005, 'learn_intercept': True}, Score: 0.6739452771090387
Params: {'C': 5e-05, 'mode': 0, 'eps': 0.01, 'learn_intercept': False}, Score: 0.6779404680104231
Params: {'C': 5e-05, 'mode': 1, 'eps': 1.0, 'learn_intercept': False}, Score: 0.13904139851906128
Params: {'C': 5e-05, 'mode': 2, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.08229535340056786
Params: {'C': 2e-05, 'mode': 1, 'eps': 5e-05, 'learn_intercept': True}, Score: 0.07595962266330483
Params: {'C': 2e-05, 'mode': 0, 'eps': 0.1, 'learn_intercept': True}, Score: 0.7068684311059265
Params: {'C': 5e-05, 'mode': 0, 'eps': 1.0, 'learn_intercept': False}, Score: 0.1713450079426303
Params: {'C': 5e-05, 'mode': 2, 'eps': 0.1, 'learn_intercept': False}, Score: 0.08247125940626167
Params: {'C': 2e-05, 'mode': 1, 'eps': 0.0005, 'learn_intercept': True}, Score: 0.07596373592462188
Params: {'C': 2e-05, 'mode': 1, 'eps': 0.1, 'learn_intercept': True}, Score: 0.07615005340334201
Params: {'C': 2e-05, 'mode': 2, 'eps': 0.0005, 'learn_intercept': True}, Score: 0.07891290563148029
Params: {'C': 5e-05, 'mode': 2, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.08226570748420607
Params: {'C': 2e-05, 'mode': 2, 'eps': 5e-05, 'learn_intercept': True}, Score: 0.0788868224978897
Params: {'C': 2e-05, 'mode': 0, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.6677717389275235
Params: {'C': 2e-05, 'mode': 1, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.07613375438632906
Params: {'C': 2e-05, 'mode': 0, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.6695553055546851
Params: {'C': 5e-05, 'mode': 2, 'eps': 0.01, 'learn_intercept': True}, Score: 0.08227329638746937
Params: {'C': 5e-05, 'mode': 2, 'eps': 1.0, 'learn_intercept': True}, Score: 0.13162092410043094
Params: {'C': 2e-05, 'mode': 2, 'eps': 0.1, 'learn_intercept': True}, Score: 0.07988653924261771
Params: {'C': 2e-05, 'mode': 1, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.0761195377832243
Params: {'C': 2e-05, 'mode': 0, 'eps': 0.1, 'learn_intercept': False}, Score: 0.6966412676909842
Params: {'C': 2e-05, 'mode': 1, 'eps': 0.1, 'learn_intercept': False}, Score: 0.07632076454088312
Params: {'C': 2e-05, 'mode': 2, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.07895304197474164
Params: {'C': 2e-05, 'mode': 2, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.07901258414097014
Params: {'C': 5e-05, 'mode': 2, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.08235430602529752
Params: {'C': 2e-05, 'mode': 1, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.07594807303566282
Params: {'C': 2e-05, 'mode': 2, 'eps': 0.1, 'learn_intercept': False}, Score: 0.08006611632432412
Params: {'C': 2e-05, 'mode': 0, 'eps': 0.01, 'learn_intercept': True}, Score: 0.684391282680418
Params: {'C': 5e-05, 'mode': 2, 'eps': 0.01, 'learn_intercept': False}, Score: 0.08235924783469327
Params: {'C': 5e-05, 'mode': 2, 'eps': 1.0, 'learn_intercept': False}, Score: 0.13162877646390986
Params: {'C': 2e-05, 'mode': 1, 'eps': 0.01, 'learn_intercept': True}, Score: 0.07595365884502335
Params: {'C': 2e-05, 'mode': 0, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.6721072062667124
Params: {'C': 2e-05, 'mode': 0, 'eps': 1.0, 'learn_intercept': True}, Score: 0.17279325182071262
Params: {'C': 2e-05, 'mode': 1, 'eps': 1.0, 'learn_intercept': True}, Score: 0.13524608963850426
Params: {'C': 2e-05, 'mode': 2, 'eps': 0.01, 'learn_intercept': True}, Score: 0.07897483617457547
Params: {'C': 2e-05, 'mode': 2, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.07891199874696703
Params: {'C': 7e-05, 'mode': 0, 'eps': 5e-05, 'learn_intercept': True}, Score: 0.6725486708791657
Params: {'C': 2e-05, 'mode': 1, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.07615279669671865
Params: {'C': 2e-05, 'mode': 1, 'eps': 0.01, 'learn_intercept': False}, Score: 0.07616383774972682
Params: {'C': 2e-05, 'mode': 2, 'eps': 1.0, 'learn_intercept': True}, Score: 0.12586153024810817
Params: {'C': 7e-05, 'mode': 0, 'eps': 0.1, 'learn_intercept': True}, Score: 0.7068684311059265
Params: {'C': 2e-05, 'mode': 0, 'eps': 0.01, 'learn_intercept': False}, Score: 0.6779404680104231
Params: {'C': 7e-05, 'mode': 0, 'eps': 0.0005, 'learn_intercept': True}, Score: 0.6739452771090387
Params: {'C': 2e-05, 'mode': 0, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.6686051779956206
Params: {'C': 2e-05, 'mode': 1, 'eps': 1.0, 'learn_intercept': False}, Score: 0.13521333102959396
Params: {'C': 2e-05, 'mode': 2, 'eps': 0.01, 'learn_intercept': False}, Score: 0.07919758160351481
Params: {'C': 2e-05, 'mode': 2, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.07908281569083221
Params: {'C': 2e-05, 'mode': 0, 'eps': 1.0, 'learn_intercept': False}, Score: 0.1713450079426303
Params: {'C': 2e-05, 'mode': 2, 'eps': 1.0, 'learn_intercept': False}, Score: 0.12586505030253275
Params: {'C': 7e-05, 'mode': 1, 'eps': 5e-05, 'learn_intercept': True}, Score: 0.0767310459467998
Params: {'C': 7e-05, 'mode': 1, 'eps': 0.0005, 'learn_intercept': True}, Score: 0.07679217445763822
Params: {'C': 7e-05, 'mode': 0, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.6677717389275235
Params: {'C': 7e-05, 'mode': 1, 'eps': 0.1, 'learn_intercept': True}, Score: 0.0771280387827526
Params: {'C': 7e-05, 'mode': 0, 'eps': 0.1, 'learn_intercept': False}, Score: 0.6966412676909842
Params: {'C': 7e-05, 'mode': 2, 'eps': 0.0005, 'learn_intercept': True}, Score: 0.08613437072369033
Params: {'C': 7e-05, 'mode': 2, 'eps': 5e-05, 'learn_intercept': True}, Score: 0.08613846227322032
Params: {'C': 7e-05, 'mode': 2, 'eps': 0.1, 'learn_intercept': True}, Score: 0.08570541530513215
Params: {'C': 7e-05, 'mode': 0, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.6695553055546851
Params: {'C': 7e-05, 'mode': 1, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.07699929342691048
Params: {'C': 7e-05, 'mode': 1, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.07698391758160283
Params: {'C': 7e-05, 'mode': 1, 'eps': 0.1, 'learn_intercept': False}, Score: 0.07732079631661251
Params: {'C': 7e-05, 'mode': 0, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.6721072062667124
Params: {'C': 7e-05, 'mode': 2, 'eps': 0.0005, 'learn_intercept': False}, Score: 0.08609061636554567
Params: {'C': 7e-05, 'mode': 2, 'eps': 5e-05, 'learn_intercept': False}, Score: 0.08627905794693243
Params: {'C': 7e-05, 'mode': 2, 'eps': 0.1, 'learn_intercept': False}, Score: 0.0856624083140869
Params: {'C': 7e-05, 'mode': 0, 'eps': 1.0, 'learn_intercept': True}, Score: 0.17279325182071262
Params: {'C': 7e-05, 'mode': 0, 'eps': 0.01, 'learn_intercept': True}, Score: 0.684391282680418
Params: {'C': 7e-05, 'mode': 1, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.07680726103023604
Params: {'C': 7e-05, 'mode': 1, 'eps': 0.01, 'learn_intercept': True}, Score: 0.0767793641944462
Params: {'C': 7e-05, 'mode': 1, 'eps': 1.0, 'learn_intercept': True}, Score: 0.14298397109614955
Params: {'C': 7e-05, 'mode': 2, 'eps': 0.01, 'learn_intercept': True}, Score: 0.08602288639028519
Params: {'C': 7e-05, 'mode': 2, 'eps': 1.0, 'learn_intercept': True}, Score: 0.1342665315447867
Params: {'C': 7e-05, 'mode': 2, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.08623040028214747
Params: {'C': 7e-05, 'mode': 0, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.6686051779956206
Params: {'C': 7e-05, 'mode': 0, 'eps': 1.0, 'learn_intercept': False}, Score: 0.1713450079426303
Params: {'C': 7e-05, 'mode': 1, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.07695758823698101
Params: {'C': 7e-05, 'mode': 1, 'eps': 0.01, 'learn_intercept': False}, Score: 0.07696083084008411
Params: {'C': 7e-05, 'mode': 0, 'eps': 0.01, 'learn_intercept': False}, Score: 0.6779404680104231
Params: {'C': 7e-05, 'mode': 1, 'eps': 1.0, 'learn_intercept': False}, Score: 0.1427352198632541
Params: {'C': 7e-05, 'mode': 2, 'eps': 0.01, 'learn_intercept': False}, Score: 0.08601368862746368
Params: {'C': 7e-05, 'mode': 2, 'eps': 1.0, 'learn_intercept': False}, Score: 0.1342827831018583
Params: {'C': 7e-05, 'mode': 2, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.08613846609212186
Params: {'C': 5e-06, 'mode': 2, 'eps': 7e-05, 'learn_intercept': True}, Score: 0.08199540997214612
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.0002, 'learn_intercept': True}, Score: 0.0820195562100117
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.1, 'learn_intercept': True}, Score: 0.08334044815421941
Params: {'C': 5e-06, 'mode': 1, 'eps': 7e-05, 'learn_intercept': True}, Score: 0.08001063426671538
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.0002, 'learn_intercept': True}, Score: 0.6727244805203852
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.1, 'learn_intercept': True}, Score: 0.7068684311059265
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.0002, 'learn_intercept': True}, Score: 0.08001870394628616
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.0002, 'learn_intercept': True}, Score: 0.6727244805203852
Params: {'C': 1e-05, 'mode': 0, 'eps': 7e-05, 'learn_intercept': True}, Score: 0.6724334503087027
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.1, 'learn_intercept': True}, Score: 0.7068684311059265
Params: {'C': 5e-06, 'mode': 0, 'eps': 7e-05, 'learn_intercept': True}, Score: 0.6724334503087027
Params: {'C': 5e-06, 'mode': 1, 'eps': 7e-05, 'learn_intercept': False}, Score: 0.08019234686649601
Params: {'C': 5e-06, 'mode': 2, 'eps': 7e-05, 'learn_intercept': False}, Score: 0.08216199808150909
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.1, 'learn_intercept': False}, Score: 0.08350347246082422
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.0002, 'learn_intercept': False}, Score: 0.08019183598527027
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.0002, 'learn_intercept': False}, Score: 0.08216661372182649
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.1, 'learn_intercept': False}, Score: 0.08037759849643118
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.1, 'learn_intercept': False}, Score: 0.6966412676909842
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.0002, 'learn_intercept': False}, Score: 0.6686484223925686
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.0002, 'learn_intercept': False}, Score: 0.6686484223925686
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.1, 'learn_intercept': False}, Score: 0.6966412676909842
Params: {'C': 5e-06, 'mode': 0, 'eps': 7e-05, 'learn_intercept': False}, Score: 0.6700866968132166
Params: {'C': 1e-05, 'mode': 0, 'eps': 7e-05, 'learn_intercept': False}, Score: 0.6700866968132166
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.08000580176901755
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.08199962778580248
Params: {'C': 5e-06, 'mode': 2, 'eps': 1.0, 'learn_intercept': True}, Score: 0.123730234508014
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.01, 'learn_intercept': True}, Score: 0.08002287346616073
Params: {'C': 5e-06, 'mode': 1, 'eps': 1.0, 'learn_intercept': True}, Score: 0.12871810390005142
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.01, 'learn_intercept': True}, Score: 0.08212529105533126
Params: {'C': 5e-06, 'mode': 0, 'eps': 1.0, 'learn_intercept': True}, Score: 0.17279325182071262
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.01, 'learn_intercept': True}, Score: 0.684391282680418
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.01, 'learn_intercept': True}, Score: 0.684391282680418
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.08017395187180287
Params: {'C': 1e-05, 'mode': 0, 'eps': 1.0, 'learn_intercept': True}, Score: 0.17279325182071262
Params: {'C': 5e-06, 'mode': 0, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.6721072062667124
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.0001, 'learn_intercept': False}, Score: 0.0821007813771531
Params: {'C': 1e-05, 'mode': 0, 'eps': 0.0001, 'learn_intercept': True}, Score: 0.6721072062667124
Params: {'C': 5e-06, 'mode': 1, 'eps': 0.01, 'learn_intercept': False}, Score: 0.08019393016449752
Params: {'C': 5e-06, 'mode': 2, 'eps': 1.0, 'learn_intercept': False}, Score: 0.12373430111445236
Params: {'C': 5e-06, 'mode': 1, 'eps': 1.0, 'learn_intercept': False}, Score: 0.12869628132479496
Params: {'C': 5e-06, 'mode': 2, 'eps': 0.01, 'learn_intercept': False}, Score: 0.08229276603755696
Params: {'C': 1e-05, 'mode': 1, 'eps': 7e-05, 'learn_intercept': True}, Score: 0.07773901163352465
